"emp_no","first_name","last_name","hire_date"
456775,Shigenori,Pehl,"2002-01-01"
456778,Baruch,Puppo,"2002-01-01"
456788,Petter,Fandrianto,"2002-01-01"
456789,Poornachandra,Chandrasekhar,"2002-01-01"
456797,Przemyslawa,Goldhammer,"2002-01-01"
456800,Tianruo,Peng,"2002-01-01"
456818,Hidefumi,Pietrzykowski,"2002-01-01"
456820,Pragnesh,Reeken,"2002-01-01"
456827,Panayotis,Chiola,"2002-01-01"
456836,Paloma,Perez,"2002-01-01"
456840,Lubomir,Papadias,"2002-01-01"
456857,Manton,Perng,"2002-01-01"
456859,Nishit,Perl,"2002-01-01"
456862,Maia,Pollacia,"2002-01-01"
456865,Amstein,Pelc,"2002-01-01"
456876,Jinya,Puoti,"2002-01-01"
456884,Gladys,Pews,"2002-01-01"
456902,Phule,Jeong,"2002-01-01"
456909,Marsja,Perelgut,"2002-01-01"
456939,Kazuhira,Poupard,"2002-01-01"
456943,Miomir,Peral,"2002-01-01"
456947,Tsutomu,Porotnikoff,"2002-01-01"
456948,Arto,Poehlman,"2002-01-01"
456952,Xianlong,Potthoff,"2002-01-01"
456960,Somnath,Pokrovskii,"2002-01-01"
456984,Sumali,Peak,"2002-01-01"
456987,Percy,Crabtree,"2002-01-01"
457003,Fumino,Peltason,"2002-01-01"
457004,Minghong,Peir,"2002-01-01"
457021,Werner,Perng,"2002-01-01"
457046,Pranay,Salinas,"2002-01-01"
457052,Poornachandra,Dolinsky,"2002-01-01"
457054,Pascal,Litecky,"2002-01-01"
457056,Phillip,Eppinger,"2002-01-01"
457069,Shigenori,Plotkin,"2002-01-01"
457070,Gay,Plavsic,"2002-01-01"
457078,Panayotis,Babu,"2002-01-01"
457093,Pragnesh,Litecky,"2002-01-01"
457102,Theron,Pintelas,"2002-01-01"
457114,Kwan,Peot,"2002-01-01"
457117,Arumugam,Pleszkun,"2002-01-01"
457119,Prodip,Jiang,"2002-01-01"
457120,Persi,Lortz,"2002-01-01"
457127,Amalendu,Pelz,"2002-01-01"
457142,Perry,Munro,"2002-01-01"
457160,Aral,Perry,"2002-01-01"
457173,Gennady,Pluym,"2002-01-01"
457214,Sailaja,Perri,"2002-01-01"
457222,Percy,Wrigley,"2002-01-01"
457223,Tomokazu,Pettit,"2002-01-01"
457228,Duro,Puppo,"2002-01-01"
457229,Souichi,Peternell,"2002-01-01"
457230,Feiyu,Pardalos,"2002-01-01"
457236,Sudharsan,Poujol,"2002-01-01"
457252,Lijie,Prenel,"2002-01-01"
457277,Dharmaraja,Piveteau,"2002-01-01"
457296,Ziyad,Perna,"2002-01-01"
457298,Pragnesh,Birrer,"2002-01-01"
457301,Pintsang,Moffat,"2002-01-01"
457302,Chiradeep,Parhami,"2002-01-01"
457319,Tristan,Pews,"2002-01-01"
457331,Patricia,Serna,"2002-01-01"
457352,Serenella,Perfilyeva,"2002-01-01"
457372,Byong,Pettit,"2002-01-01"
457384,Limsoon,Prampolini,"2002-01-01"
457397,Kazuhito,Przulj,"2002-01-01"
457402,Bouchung,Przulj,"2002-01-01"
457407,Xiaocheng,Piveteau,"2002-01-01"
457408,Mototsugu,Plessier,"2002-01-01"
457411,Xudong,Peck,"2002-01-01"
457414,Fatemeh,Perfilyeva,"2002-01-01"
457436,Peer,Garnick,"2002-01-01"
457444,Arvind,Penz,"2002-01-01"
457447,Poornachandra,Mahnke,"2002-01-01"
457448,Arumugam,Picel,"2002-01-01"
457470,Paris,Isaak,"2002-01-01"
457473,Shaunak,Pollock,"2002-01-01"
457476,Parto,Ruther,"2002-01-01"
457487,Padma,Valtorta,"2002-01-01"
457488,Djelloul,Pelz,"2002-01-01"
457498,Pranjal,Magalhaes,"2002-01-01"
457509,Petter,Haraldson,"2002-01-01"
457511,Uinam,Pleszkun,"2002-01-01"
457514,Persi,Rajcani,"2002-01-01"
457528,Phule,Merle,"2002-01-01"
457552,Stabislas,Plesums,"2002-01-01"
457563,Duke,Pintelas,"2002-01-01"
457568,Parviz,Basawa,"2002-01-01"
457569,Hein,Picht,"2002-01-01"
457570,Badri,Puppo,"2002-01-01"
457571,Peer,Birch,"2002-01-01"
457575,Pradeep,Parveen,"2002-01-01"
457586,Mayuko,Pietracaprina,"2002-01-01"
457588,Perla,Hellwagner,"2002-01-01"
457590,Perry,Vecchio,"2002-01-01"
457617,King,Perna,"2002-01-01"
457635,Kazunori,Penz,"2002-01-01"
457643,Alejandra,Peac,"2002-01-01"
457650,Piyawadee,Vural,"2002-01-01"
457651,Hongzhu,Pauthner,"2002-01-01"
457661,Xinglin,Peltason,"2002-01-01"
457664,Teiji,Pagter,"2002-01-01"
457666,Mantis,Peng,"2002-01-01"
457681,Peer,DuBourdieux,"2002-01-01"
457682,Ortrun,Piancastelli,"2002-01-01"
457691,Vitaly,Przulj,"2002-01-01"
457695,Gao,Pocchiola,"2002-01-01"
457702,Pranas,Spinelli,"2002-01-01"
457703,Perla,Krichel,"2002-01-01"
457714,Tomofumi,Pfau,"2002-01-01"
457730,Mariangiola,Przulj,"2002-01-01"
457739,Mohammad,Perry,"2002-01-01"
457747,Brendon,Peha,"2002-01-01"
457752,Eran,Prenel,"2002-01-01"
457754,Lalit,Perl,"2002-01-01"
457757,Perry,Saoudi,"2002-01-01"
457809,Yishai,Pappas,"2002-01-01"
457839,Arto,Penz,"2002-01-01"
457840,Przemyslawa,Kobuchi,"2002-01-01"
457841,Troy,Pepe,"2002-01-01"
457845,Doowon,Poupard,"2002-01-01"
457854,Mooi,Piazza,"2002-01-01"
457860,Shaowen,Parascandalo,"2002-01-01"
457863,Poornachandra,Middleton,"2002-01-01"
457866,Eckart,Potthoff,"2002-01-01"
457881,Luisa,Panienski,"2002-01-01"
457884,Padma,Chaudhury,"2002-01-01"
457886,Aamod,Picht,"2002-01-01"
457887,Bernt,Percebois,"2002-01-01"
457900,Pranas,Dahlbom,"2002-01-01"
457924,Sumali,Perin,"2002-01-01"
457933,Sahrah,Przulj,"2002-01-01"
457938,Arch,Picco,"2002-01-01"
457940,Temple,Pietracaprina,"2002-01-01"
457959,Gen,Parascandalo,"2002-01-01"
457965,Tua,Peot,"2002-01-01"
457969,Radoslaw,Porenta,"2002-01-01"
457978,Shahaf,Peroz,"2002-01-01"
457994,Premal,Detkin,"2002-01-01"
457997,Patricia,Gronowski,"2002-01-01"
458002,KayLiang,Preusig,"2002-01-01"
458003,Premal,Paludetto,"2002-01-01"
458013,Bernt,Pettit,"2002-01-01"
458017,Sampalli,Pellegrinelli,"2002-01-01"
458020,Stamatina,Parfitt,"2002-01-01"
458029,Hironoby,Piazza,"2002-01-01"
458031,Khun,Paciorek,"2002-01-01"
458035,Pranav,Hooghiemstra,"2002-01-01"
458039,Chandrasekaran,Portugali,"2002-01-01"
458045,Perla,Biran,"2002-01-01"
458055,Paloma,Takkinen,"2002-01-01"
458056,Garnet,Pocchiola,"2002-01-01"
458063,Krassimir,Piazza,"2002-01-01"
458096,Tommaso,Passino,"2002-01-01"
458102,Suvo,Puppo,"2002-01-01"
458128,Pintsang,Georgatos,"2002-01-01"
458136,Kotesh,Perng,"2002-01-01"
458137,Lokesh,Peral,"2002-01-01"
458162,Pragnesh,Pearson,"2002-01-01"
458170,Elvia,Pargas,"2002-01-01"
458177,Kazuhisa,Pokrovskii,"2002-01-01"
458197,Conal,Perin,"2002-01-01"
458198,Shaleah,Perin,"2002-01-01"
458212,Sedat,Pell,"2002-01-01"
458214,Otilia,Penn,"2002-01-01"
458234,Roded,Pappas,"2002-01-01"
458250,Pasqua,Beetstra,"2002-01-01"
458260,Paraskevi,Lyonns,"2002-01-01"
458274,Peer,Pehl,"2002-01-01"
458293,Susanna,Panangaden,"2002-01-01"
458302,Poorav,Esposito,"2002-01-01"
458311,Oksana,Perz,"2002-01-01"
458323,Huan,Piazza,"2002-01-01"
458324,Pranjal,Hoppenstand,"2002-01-01"
458326,Christfried,Penttonen,"2002-01-01"
458327,Padma,Gornas,"2002-01-01"
458328,Breannda,Pusterhofer,"2002-01-01"
458335,Mara,Pulkowski,"2002-01-01"
458341,Udaiprakash,Pauthner,"2002-01-01"
458380,Premal,Murtha,"2002-01-01"
458388,Kenton,Perna,"2002-01-01"
458408,Ung,Parhami,"2002-01-01"
458409,Beshir,Papsdorf,"2002-01-01"
458412,Gilbert,Pearson,"2002-01-01"
458415,Phillip,Shinomoto,"2002-01-01"
458422,Pranjal,Esposito,"2002-01-01"
458428,Hugh,Peck,"2002-01-01"
458456,Pranay,Penttonen,"2002-01-01"
458459,Patricio,Roohalamini,"2002-01-01"
458465,Peternela,Shimshoni,"2002-01-01"
458474,Rosalie,Pashtan,"2002-01-01"
458476,Olivera,Pauthner,"2002-01-01"
458484,Pranav,Baez,"2002-01-01"
458538,Zissis,Prenel,"2002-01-01"
458555,Padma,Irland,"2002-01-01"
458561,Percy,Glowinski,"2002-01-01"
458562,Candida,Perri,"2002-01-01"
458564,Shmuel,Portugali,"2002-01-01"
458576,Persi,Anily,"2002-01-01"
458584,Paraskevi,Coors,"2002-01-01"
458598,Leif,Piveteau,"2002-01-01"
458603,Zito,Ponthieu,"2002-01-01"
458615,Paraskevi,Aingworth,"2002-01-01"
458619,Chrisa,Passafiume,"2002-01-01"
458620,Domenick,Pews,"2002-01-01"
458625,Clyde,Pillow,"2002-01-01"
458634,Toshimitsu,Pargas,"2002-01-01"
458640,Pramod,Ramamoorthy,"2002-01-01"
458643,Jaques,Pokrovskii,"2002-01-01"
458668,Duri,Pettey,"2002-01-01"
458673,Domenick,Pileggi,"2002-01-01"
458722,Toshimori,Parveen,"2002-01-01"
458729,Piyawadee,Parhami,"2002-01-01"
458743,Pranas,Dymetman,"2002-01-01"
458784,Lubomir,Pettey,"2002-01-01"
458792,Koichi,Penn,"2002-01-01"
458797,Phuoc,Angelopoulos,"2002-01-01"
458798,Persi,Rotem,"2002-01-01"
458812,Ottavia,Penz,"2002-01-01"
458824,Sedat,Peron,"2002-01-01"
458825,Parto,Kavraki,"2002-01-01"
458840,Martien,Pashtan,"2002-01-01"
458841,Youpyo,Paciorek,"2002-01-01"
458861,Mayumi,Peres,"2002-01-01"
458895,Moheb,Pell,"2002-01-01"
458896,Stabislas,Perri,"2002-01-01"
458909,Gunilla,Pluym,"2002-01-01"
458919,Kaijung,Papadias,"2002-01-01"
458937,Pranav,Rubsam,"2002-01-01"
458947,Zhenhua,Poupard,"2002-01-01"
458953,Pranav,Lanzelotte,"2002-01-01"
458959,Percy,Mateescu,"2002-01-01"
458973,Shen,Picci,"2002-01-01"
458984,Hairong,Plump,"2002-01-01"
458987,Shushma,Prenel,"2002-01-01"
458988,Zito,Piveteau,"2002-01-01"
458993,Roded,Ponthieu,"2002-01-01"
458995,Anneke,Peot,"2002-01-01"
459003,Shigeaki,Pokrovskii,"2002-01-01"
459017,Parke,Litvinov,"2002-01-01"
459020,Shiv,Peha,"2002-01-01"
459028,Phillip,Baez,"2002-01-01"
459038,Wilmer,Peyn,"2002-01-01"
459040,Basem,Pargaonkar,"2002-01-01"
459045,Phillip,Lunn,"2002-01-01"
459050,Dipayan,Pearson,"2002-01-01"
459051,Trygve,Pell,"2002-01-01"
459054,Mabry,Perko,"2002-01-01"
459070,Nevin,Plessier,"2002-01-01"
459080,Guoxiang,Piveteau,"2002-01-01"
459085,Freyja,Pearson,"2002-01-01"
459110,Munehiko,Peac,"2002-01-01"
459112,Masasuke,Perko,"2002-01-01"
459118,Hugo,Peha,"2002-01-01"
459126,IEEE,Perfilyeva,"2002-01-01"
459129,Tetsurou,Pettey,"2002-01-01"
459142,Patricia,Mattern,"2002-01-01"
459161,Prodip,Provine,"2002-01-01"
459162,Ziva,Pews,"2002-01-01"
459169,Adel,Penz,"2002-01-01"
459178,Tiina,Prampolini,"2002-01-01"
459193,Gurbir,Plessier,"2002-01-01"
459202,Wonhee,Peroz,"2002-01-01"
459203,Gennadi,Pileggi,"2002-01-01"
459211,Kayoko,Pluym,"2002-01-01"
459212,Shunichi,Parveen,"2002-01-01"
459226,Surveyors,Pocchiola,"2002-01-01"
459244,Jacopo,Pintelas,"2002-01-01"
459259,Chikara,Perri,"2002-01-01"
459260,Shmuel,Pappas,"2002-01-01"
459264,Augustine,Pulkowski,"2002-01-01"
459265,Oscar,Plessier,"2002-01-01"
459272,Remko,Panienski,"2002-01-01"
459287,Premsyl,Ranta,"2002-01-01"
459292,Pantung,Kusakari,"2002-01-01"
459307,Garnik,Pouyioutas,"2002-01-01"
459311,Mayuko,Petersohn,"2002-01-01"
459318,Paris,Bala,"2002-01-01"
459323,Perla,Bierbaum,"2002-01-01"
459324,Peternela,Tasistro,"2002-01-01"
459329,Nathalie,Pappas,"2002-01-01"
459336,Satoru,Parascandalo,"2002-01-01"
459337,Parto,Koblick,"2002-01-01"
459350,Quingbo,Peir,"2002-01-01"
459356,Pramod,Wendorf,"2002-01-01"
459365,Udo,Preusig,"2002-01-01"
459369,Pradeep,Slaats,"2002-01-01"
459395,Yishai,Prenel,"2002-01-01"
459407,Gift,Percebois,"2002-01-01"
459442,Szabolcs,Pietrzykowski,"2002-01-01"
459453,Patricia,Eppinger,"2002-01-01"
459479,Bingning,Pettis,"2002-01-01"
459484,Marsha,Plessier,"2002-01-01"
459489,Pascal,Comellas,"2002-01-01"
459497,Phillip,Facello,"2002-01-01"
459509,Phillip,Lindenbaum,"2002-01-01"
459514,Weiye,Pettit,"2002-01-01"
459517,Weicheng,Perng,"2002-01-01"
459520,Hercules,Poupard,"2002-01-01"
459524,Joydip,Pero,"2002-01-01"
459526,Peer,Valette,"2002-01-01"
459533,Lihong,Plavsic,"2002-01-01"
459534,Masato,Peng,"2002-01-01"
459547,Pohua,Hardjono,"2002-01-01"
459554,Gladys,Pleszkun,"2002-01-01"
459563,Martien,Papastamatiou,"2002-01-01"
459578,Tooru,Peac,"2002-01-01"
459605,Uinam,Perin,"2002-01-01"
459609,Lenore,Peris,"2002-01-01"
459617,Sangeeta,Pollacia,"2002-01-01"
459631,Make,Pettit,"2002-01-01"
459633,Bilhanan,Poupard,"2002-01-01"
459642,Stella,Plavsic,"2002-01-01"
459644,Barton,Polajnar,"2002-01-01"
459647,Abdelghani,Peak,"2002-01-01"
459648,Francoise,Papadias,"2002-01-01"
459650,Przemyslawa,Pepe,"2002-01-01"
459668,Paris,Weisert,"2002-01-01"
459677,Vugranam,Pagter,"2002-01-01"
459680,Maia,Percebois,"2002-01-01"
459693,Moie,Picco,"2002-01-01"
459702,Xuejun,Passino,"2002-01-01"
459723,Perry,Flanders,"2002-01-01"
459724,Lakshmi,Pero,"2002-01-01"
459741,Kaijung,Perin,"2002-01-01"
459751,Lein,Peot,"2002-01-01"
459752,Xiaoshan,Penz,"2002-01-01"
459770,Vasilis,Papsdorf,"2002-01-01"
459773,Poorav,Furedi,"2002-01-01"
459785,Piyush,Maquelin,"2002-01-01"
459789,Paddy,Candan,"2002-01-01"
459792,Percy,Muhling,"2002-01-01"
459794,Szabolcs,Preusig,"2002-01-01"
459801,Perla,Straney,"2002-01-01"
459808,Conal,Pelz,"2002-01-01"
459817,Yuichiro,Pettey,"2002-01-01"
459820,Pranay,Nyanchama,"2002-01-01"
459822,Harjit,Puppe,"2002-01-01"
459836,Yuichiro,Polupanov,"2002-01-01"
459838,Jiong,Perri,"2002-01-01"
459844,Pranay,Rabejac,"2002-01-01"
459845,Khedija,Picht,"2002-01-01"
459859,Masanao,Pettis,"2002-01-01"
459863,Aksel,Perng,"2002-01-01"
459870,Percy,Pluym,"2002-01-01"
459889,Uma,Perfilyeva,"2002-01-01"
459903,Lucien,Peak,"2002-01-01"
459919,Van,Potthoff,"2002-01-01"
459929,Dmitri,Picht,"2002-01-01"
459930,Genevieve,Przulj,"2002-01-01"
459980,Paraskevi,Merey,"2002-01-01"
459981,Pohua,Giarratana,"2002-01-01"
459987,Munehiro,Papsdorf,"2002-01-01"
459992,Pramod,Vieth,"2002-01-01"
459995,Moty,Polupanov,"2002-01-01"
460009,Pintsang,Melski,"2002-01-01"
460018,Prodip,Lichtner,"2002-01-01"
460023,Xinglin,Przulj,"2002-01-01"
460028,Nirmal,Peral,"2002-01-01"
460033,Paris,Ariola,"2002-01-01"
460050,Mechthild,Panangaden,"2002-01-01"
460056,Pascal,Boudaillier,"2002-01-01"
460057,Pradeep,Steenbeek,"2002-01-01"
460064,Aamod,Parfitt,"2002-01-01"
460066,Percy,Naudin,"2002-01-01"
460080,Ekawit,Prenel,"2002-01-01"
460092,Premal,Picel,"2002-01-01"
460096,Subhada,Perna,"2002-01-01"
460097,Toshimo,Pocchiola,"2002-01-01"
460105,Joydip,Plesums,"2002-01-01"
460114,Sailaja,Perna,"2002-01-01"
460129,Poornachandra,Marakhovsky,"2002-01-01"
460130,Gregory,Pena,"2002-01-01"
460157,Sudhanshu,Parascandalo,"2002-01-01"
460164,Yannis,Plotkin,"2002-01-01"
460170,Barun,Peek,"2002-01-01"
460185,Zhigen,Pappas,"2002-01-01"
460186,Zhanqiu,Papastamatiou,"2002-01-01"
460190,Shigeichiro,Panienski,"2002-01-01"
460198,Weidon,Pearson,"2002-01-01"
460223,Constantino,Preusig,"2002-01-01"
460236,Paloma,Delaune,"2002-01-01"
460240,Bernt,Peot,"2002-01-01"
460241,Vishu,Prampolini,"2002-01-01"
460248,Kien,Peternell,"2002-01-01"
460250,Brigham,Pargas,"2002-01-01"
460253,KayLiang,Peek,"2002-01-01"
460254,Goo,Peha,"2002-01-01"
460258,Vatsa,Penn,"2002-01-01"
460259,Sanjai,Pusterhofer,"2002-01-01"
460264,Pintsang,Zaumen,"2002-01-01"
460281,Jackson,Pettit,"2002-01-01"
460324,Poornachandra,Yetim,"2002-01-01"
460328,Bilhanan,Perly,"2002-01-01"
460337,Piyush,Masaki,"2002-01-01"
460366,Tsuneo,Peck,"2002-01-01"
460372,Sashi,Papsdorf,"2002-01-01"
460381,Atilio,Pietracaprina,"2002-01-01"
460386,Mitsuyuki,Pillow,"2002-01-01"
460396,Poorav,Nitta,"2002-01-01"
460402,Holgard,Pehl,"2002-01-01"
460403,Chandrasekaran,Peron,"2002-01-01"
460427,Billie,Poulakidas,"2002-01-01"
460438,Pranas,Kavraki,"2002-01-01"
460461,Pohua,Ghandeharizadeh,"2002-01-01"
460480,Remzi,Peck,"2002-01-01"
460498,Jacopo,Ponthieu,"2002-01-01"
460511,Hyuncheol,Ponthieu,"2002-01-01"
460513,Niranjan,Peir,"2002-01-01"
460515,Mizuhito,Peng,"2002-01-01"
460535,Barton,Picht,"2002-01-01"
460538,Shin,Perly,"2002-01-01"
460542,Kasturi,Panienski,"2002-01-01"
460549,Boriana,Pillow,"2002-01-01"
460550,Ung,Pauthner,"2002-01-01"
460553,Paraskevi,Slaats,"2002-01-01"
460555,Kazuyasu,Perl,"2002-01-01"
460559,Khatoun,Petereit,"2002-01-01"
460564,Marie,Percebois,"2002-01-01"
460576,Pascal,Arlazarov,"2002-01-01"
460578,Prasadram,Dymetman,"2002-01-01"
460587,Prodip,McAlpine,"2002-01-01"
460590,Girolamo,Plump,"2002-01-01"
460606,Yonghoan,Perry,"2002-01-01"
460612,Percy,Wixon,"2002-01-01"
460646,Baziley,Pollacia,"2002-01-01"
460659,Jiakeng,Peak,"2002-01-01"
460660,Pranav,Azevdeo,"2002-01-01"
460682,Rayond,Pollacia,"2002-01-01"
460686,Bartek,Peak,"2002-01-01"
460697,Weiyi,Picaronny,"2002-01-01"
460701,Temple,Plavsic,"2002-01-01"
460711,Snehasis,Perng,"2002-01-01"
460720,Sushant,Pramanik,"2002-01-01"
460723,Christfried,Pollock,"2002-01-01"
460725,Peer,Szemeredi,"2002-01-01"
460731,Sigeru,Perez,"2002-01-01"
460737,Paraskevi,Underwood,"2002-01-01"
460738,Pranjal,Harllee,"2002-01-01"
460741,Pragnesh,Mitchem,"2002-01-01"
460748,Peer,Hiroyama,"2002-01-01"
460771,Parto,Schade,"2002-01-01"
460778,Toshimori,Ponthieu,"2002-01-01"
460779,Parto,Brendel,"2002-01-01"
460786,Persi,Zweizig,"2002-01-01"
460799,Masamitsu,Papadias,"2002-01-01"
460806,Paddy,Ferretti,"2002-01-01"
460808,Sushant,Peek,"2002-01-01"
460810,Palash,Templeman,"2002-01-01"
460812,Pasqua,Heuter,"2002-01-01"
460819,Goetz,Pintelas,"2002-01-01"
460836,Kiyokazu,Preusig,"2002-01-01"
460854,Minghong,Pelc,"2002-01-01"
460872,Danae,Peres,"2002-01-01"
460901,Pantung,Bolotov,"2002-01-01"
460915,Paris,Tomescu,"2002-01-01"
460916,Qunsheng,Pulkowski,"2002-01-01"
460917,Visit,Pargaonkar,"2002-01-01"
460924,Trygve,Poulakidas,"2002-01-01"
460931,Adit,Panienski,"2002-01-01"
460946,Poornachandra,Bellone,"2002-01-01"
460948,Serap,Pulkowski,"2002-01-01"
460970,Jaques,Peak,"2002-01-01"
460979,Premsyl,Strooper,"2002-01-01"
460981,Ferdinand,Perfilyeva,"2002-01-01"
460985,Shigeu,Perly,"2002-01-01"
460990,Domenick,Parascandalo,"2002-01-01"
460997,Pasqua,Paciorek,"2002-01-01"
461000,Goncalo,Plesums,"2002-01-01"
461006,Stafford,Petereit,"2002-01-01"
461008,Francesca,Puppo,"2002-01-01"
461021,Pradeep,Solares,"2002-01-01"
461025,Mari,Pashtan,"2002-01-01"
461036,Moie,Pulkowski,"2002-01-01"
461039,Nadjib,Pietracaprina,"2002-01-01"
461042,Sajjad,Pollacia,"2002-01-01"
461071,Leen,Pocchiola,"2002-01-01"
461074,Jixiang,Pargaonkar,"2002-01-01"
461098,Valdiodio,Pavlopoulou,"2002-01-01"
461106,Josyula,Peroz,"2002-01-01"
461127,Herb,Poupard,"2002-01-01"
461150,Prasadram,Lampe,"2002-01-01"
461151,Piyawadee,Asser,"2002-01-01"
461152,Lijia,Peron,"2002-01-01"
461156,Lein,Panwar,"2002-01-01"
461176,Augustine,Polajnar,"2002-01-01"
461177,Krister,Pusterhofer,"2002-01-01"
461182,Palash,Gaughan,"2002-01-01"
461202,Boutros,Pesch,"2002-01-01"
461206,Ranan,Pusterhofer,"2002-01-01"
461211,Pohua,Pelc,"2002-01-01"
461220,Alassane,Perelgut,"2002-01-01"
461221,Pranas,Remmele,"2002-01-01"
461223,Jiang,Panienski,"2002-01-01"
461233,Przemyslawa,Bail,"2002-01-01"
461240,Danai,Petersohn,"2002-01-01"
461248,Pranas,Azuma,"2002-01-01"
461263,Dietrich,Pashtan,"2002-01-01"
461280,Gritta,Pintelas,"2002-01-01"
461285,Yefim,Pintelas,"2002-01-01"
461294,Pranav,Linnainmaa,"2002-01-01"
461296,Phillip,Morton,"2002-01-01"
461326,Valery,Peris,"2002-01-01"
461332,Padma,Tokunaga,"2002-01-01"
461338,Doohun,Pusterhofer,"2002-01-01"
461342,Annemarie,Penn,"2002-01-01"
461345,Hilari,Polajnar,"2002-01-01"
461350,Pantung,Setlzner,"2002-01-01"
461386,Hilari,Peternell,"2002-01-01"
461404,Brendon,Plavsic,"2002-01-01"
461430,Pintsang,Gente,"2002-01-01"
461431,Zhenbing,Potthoff,"2002-01-01"
461436,Kasturi,Plumb,"2002-01-01"
461440,Pasqua,Vakili,"2002-01-01"
461443,Ulf,Pargas,"2002-01-01"
461451,Owen,Pavlopoulou,"2002-01-01"
461461,Arvind,Perz,"2002-01-01"
461481,Shir,Parascandalo,"2002-01-01"
461482,IEEE,Pollock,"2002-01-01"
461488,Miomir,Przulj,"2002-01-01"
461498,Premal,Peak,"2002-01-01"
461500,Seongbin,Peyn,"2002-01-01"
461504,Itzchak,Parveen,"2002-01-01"
461506,Mohammad,Paciorek,"2002-01-01"
461509,Taegyun,Pena,"2002-01-01"
461514,Billur,Plumb,"2002-01-01"
461521,Elrique,Pillow,"2002-01-01"
461539,Conor,Peir,"2002-01-01"
461546,Mohua,Perly,"2002-01-01"
461584,Rance,Peyn,"2002-01-01"
461590,Baocai,Peir,"2002-01-01"
461606,Sibyl,Pocchiola,"2002-01-01"
461617,Perla,Vidya,"2002-01-01"
461618,Samphel,Peyn,"2002-01-01"
461621,Jordanka,Passino,"2002-01-01"
461626,Piyawadee,Gomatam,"2002-01-01"
461630,Pintsang,Schnabel,"2002-01-01"
461633,Jongsuk,Plump,"2002-01-01"
461641,Pasqua,Pfau,"2002-01-01"
461653,Rayond,Pepe,"2002-01-01"
461661,Palash,Tomescu,"2002-01-01"
461662,Jianwen,Peot,"2002-01-01"
461664,Yoshinari,Plessier,"2002-01-01"
461669,Xudong,Peroz,"2002-01-01"
461687,Phillip,Ruther,"2002-01-01"
461708,Piyush,Srimani,"2002-01-01"
461713,Tayeb,Piveteau,"2002-01-01"
461722,Shahid,Pintelas,"2002-01-01"
461756,Neelam,Plavsic,"2002-01-01"
461783,Phuoc,Bednarek,"2002-01-01"
461796,Premal,Schnabel,"2002-01-01"
461799,Bernardo,Peir,"2002-01-01"
461802,Parviz,Swick,"2002-01-01"
461820,Lansing,Prenel,"2002-01-01"
461821,Paris,Nittel,"2002-01-01"
461829,Prodip,Bhattacharjee,"2002-01-01"
461835,Serenella,Pell,"2002-01-01"
461877,Kousuke,Pepe,"2002-01-01"
461897,Padma,Joslin,"2002-01-01"
461900,Hideo,Penz,"2002-01-01"
461903,Hironoby,Puppe,"2002-01-01"
461909,Jagoda,Porotnikoff,"2002-01-01"
461911,Tru,Ponthieu,"2002-01-01"
461914,Sarita,Pocchiola,"2002-01-01"
461920,Kauko,Pettey,"2002-01-01"
461925,Mani,Polajnar,"2002-01-01"
461926,Niclas,Pashtan,"2002-01-01"
461945,Vesna,Preusig,"2002-01-01"
461948,Edwin,Papadias,"2002-01-01"
461976,Berry,Papadias,"2002-01-01"
461993,Ronghao,Penz,"2002-01-01"
462005,Pramod,Kushner,"2002-01-01"
462042,Xiaoshan,Pulkowski,"2002-01-01"
462052,Halsur,Pettey,"2002-01-01"
462063,Lech,Pelc,"2002-01-01"
462066,Perla,Silva,"2002-01-01"
462068,Tesuya,Pehl,"2002-01-01"
462073,Alassane,Plump,"2002-01-01"
462079,Tadahiko,Parhami,"2002-01-01"
462089,Prodip,Waymire,"2002-01-01"
462091,Patricia,Stemann,"2002-01-01"
462095,Patricio,Kitai,"2002-01-01"
462107,Pradeep,Ferretti,"2002-01-01"
462108,Pranay,Nitta,"2002-01-01"
462113,Xianlong,Pashtan,"2002-01-01"
462129,Chenye,Pocchiola,"2002-01-01"
462132,Phule,Gronowski,"2002-01-01"
462138,Subhankar,Pollock,"2002-01-01"
462165,Parto,Karlin,"2002-01-01"
462174,Piyawadee,Taneja,"2002-01-01"
462180,Badri,Potthoff,"2002-01-01"
462181,Kien,Przulj,"2002-01-01"
462185,Parke,Dayana,"2002-01-01"
462199,Huican,Parhami,"2002-01-01"
462235,Pasqua,Takanami,"2002-01-01"
462243,Khaled,Paludetto,"2002-01-01"
462247,Pranay,Aumann,"2002-01-01"
462253,Percy,Rathonyi,"2002-01-01"
462262,Isaac,Perfilyeva,"2002-01-01"
462269,Pantung,Stassinopoulos,"2002-01-01"
462275,Mitsuyuki,Prampolini,"2002-01-01"
462278,Persi,Benaini,"2002-01-01"
462279,Jahangir,Plessier,"2002-01-01"
462280,Pranav,Gecsel,"2002-01-01"
462283,Maria,Peternell,"2002-01-01"
462286,Pintsang,Anger,"2002-01-01"
462294,Panayotis,Vadhan,"2002-01-01"
462299,Huei,Picht,"2002-01-01"
462300,Mototsugu,Potthoff,"2002-01-01"
462301,Randi,Pusterhofer,"2002-01-01"
462305,Parviz,Schaap,"2002-01-01"
462311,Noritoshi,Perfilyeva,"2002-01-01"
462314,Alassane,Petereit,"2002-01-01"
462321,Duri,Poujol,"2002-01-01"
462323,Gita,Paludetto,"2002-01-01"
462338,Raimond,Pusterhofer,"2002-01-01"
